2006.10.26,21:00,1392.50000,1392.75000,1380.50000,1383.50000,10611
2006.10.29,21:00,1383.75000,1386.50000,1378.25000,1382.75000,8831
2006.10.30,21:00,1383.00000,1386.75000,1376.50000,1382.50000,10765
2006.10.31,21:00,1382.25000,1387.00000,1370.25000,1372.00000,11958
2006.11.01,21:00,1371.75000,1375.50000,1366.75000,1370.75000,11474
2006.11.02,21:00,1371.00000,1376.75000,1365.00000,1369.00000,10738
2006.11.05,21:00,1368.50000,1386.00000,1367.00000,1383.00000,9716
2006.11.06,21:00,1383.25000,1392.50000,1382.25000,1387.50000,10465
2006.11.07,21:00,1387.25000,1392.75000,1379.75000,1391.75000,12728
2006.11.08,21:00,1391.25000,1393.25000,1380.75000,1383.50000,11103
2006.11.09,21:00,1383.75000,1385.75000,1378.75000,1384.25000,8268
2006.11.12,21:00,1384.75000,1391.75000,1382.00000,1387.25000,8828
2006.11.13,21:00,1387.50000,1398.75000,1382.50000,1397.00000,12828
2006.11.14,21:00,1396.75000,1405.25000,1395.75000,1400.00000,10366
2006.11.15,21:00,1399.75000,1407.50000,1398.75000,1402.00000,10606
2006.11.16,21:00,1402.25000,1404.50000,1397.50000,1404.25000,8715
2006.11.19,21:00,1404.50000,1407.50000,1398.50000,1403.50000,9694
2006.11.20,21:00,1403.75000,1406.50000,1402.25000,1406.00000,6658
2006.11.21,21:00,1405.75000,1410.75000,1404.00000,1407.50000,7202
2006.11.22,21:00,1407.25000,1408.25000,1405.25000,1406.75000,416
2006.11.23,21:00,1406.25000,1407.50000,1399.50000,1402.50000,4503
2006.11.26,21:00,1401.00000,1405.75000,1382.25000,1382.50000,11647
2006.11.27,21:00,1382.75000,1390.00000,1378.00000,1389.25000,12828
2006.11.28,21:00,1389.00000,1403.00000,1389.00000,1401.50000,12377
2006.11.29,21:00,1401.75000,1408.25000,1395.00000,1401.75000,13533
